ip_address,email_address,billing_state,user_agent,billing_postal,phone_number,EVENT_TIMESTAMP,billing_address,EVENT_LABEL
10.22.109.124,fake_xrich@example.com,WA,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/531.2.7 (KHTML, like Gecko) Version/5.0.4 Safari/531.2.7",33529,(555)528 - 3654,2022-10-13T14:29:46Z,5381 Jennifer Plaza Fake St.,legit
24.24.60.199,fake_devindonovan@example.org,NC,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_8; rv:1.9.4.20) Gecko/2013-06-29 19:09:51 Firefox/14.0,33220,(555)718 - 2729,2022-06-06T19:34:03Z,21527 Turner Pass Fake St.,legit
57.253.61.166,fake_chelseajohnston@example.org,PA,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; fo-FO) AppleWebKit/535.11.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6535.11.2",34140,(555)325 - 1547,2022-05-08T11:12:36Z,2711 Stephanie Corner Fake St.,legit
167.52.249.120,fake_mdavis@example.net,TN,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_8; rv:1.9.4.20) Gecko/2019-02-09 08:29:52 Firefox/15.0,33190,(555)161 - 4767,2022-03-07T01:23:08Z,3154 Olsen Way Fake St.,legit
212.186.246.187,fake_mbeard@example.net,NC,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/532.18.2 (KHTML, like Gecko) Version/4.0.2 Safari/532.18.2",34625,(555)841 - 3407,2022-12-23T11:24:46Z,5764 Luis Row Fake St.,legit
45.47.237.83,fake_oconley@example.org,TX,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/535.9.4 (KHTML, like Gecko) Version/5.0.5 Safari/535.9.4",34805,(555)779 - 7022,2022-10-07T05:31:38Z,03041 Johnson Square Fake St.,legit
51.208.101.171,fake_mary79@example.net,IA,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/4.1),32397,(555)979 - 6246,2022-04-17T07:39:46Z,068 Johnson Circles Fake St.,legit
77.223.85.149,fake_lorihunt@example.com,OR,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/533.26.5 (KHTML, like Gecko) Version/5.0 Safari/533.26.5",32133,(555)761 - 4927,2023-01-11T06:19:17Z,43156 Kelley Rue Fake St.,legit
84.44.244.138,fake_jfrederick@example.net,NC,Opera/8.58.(X11; Linux i686; ss-ZA) Presto/2.9.184 Version/12.00,33244,(555)733 - 2647,2022-06-15T16:42:22Z,1752 Rivera Place Fake St.,legit
193.133.254.251,fake_quinnstephen@example.net,TN,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_1 rv:2.0; ga-IE) AppleWebKit/531.17.1 (KHTML, like Gecko) Version/4.0.2 Safari/531.17.1",34774,(555)655 - 1521,2022-08-25T03:20:22Z,363 Cooper Cliffs Fake St.,legit
60.210.122.110,fake_mcarroll@example.net,NY,Mozilla/5.0 (Windows CE; ti-ER; rv:1.9.1.20) Gecko/2012-11-06 04:40:42 Firefox/3.8,32114,(555)894 - 5403,2022-11-09T18:45:24Z,572 Cunningham Drive Fake St.,legit
223.40.13.25,fake_melaniecarrillo@example.com,WY,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/38.0.805.0 Safari/531.0",33288,(555)773 - 2803,2022-12-13T20:32:03Z,81189 Robert Lodge Fake St.,legit
34.200.166.234,fake_rachelrowland@example.net,TX,"Mozilla/5.0 (Linux; Android 3.2.6) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/23.0.888.0 Safari/533.2",34073,(555)856 - 3509,2022-03-26T02:26:17Z,949 Robyn Shoal Fake St.,legit
24.4.30.162,fake_jessica13@example.net,TX,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/31.0.844.0 Safari/534.0",34581,(555)343 - 1964,2022-11-17T21:46:02Z,2488 Charles Burgs Fake St.,legit
201.199.120.107,fake_johnhutchinson@example.com,LA,Opera/9.80.(X11; Linux x86_64; ka-GE) Presto/2.9.163 Version/11.00,34015,(555)271 - 5255,2022-11-19T14:34:50Z,47380 Garza Square Fake St.,legit
90.220.161.114,fake_amberthomas@example.com,MT,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/54.0.870.0 Safari/536.0",32624,(555)991 - 8284,2022-05-23T18:49:25Z,376 Cook Point Fake St.,legit
206.236.249.84,fake_cmueller@example.net,LA,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/3.0),32419,(555)110 - 3706,2022-08-05T00:18:53Z,74773 Oliver View Fake St.,legit
140.82.34.10,fake_kevinswanson@example.com,CO,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/531.41.2 (KHTML, like Gecko) Version/5.1 Safari/531.41.2",32457,(555)707 - 4568,2022-06-08T20:42:56Z,824 Moreno Radial Fake St.,legit
153.236.76.193,fake_erictucker@example.net,LA,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/534.38.3 (KHTML, like Gecko) Version/4.1 Safari/534.38.3",32654,(555)511 - 4670,2022-06-28T00:33:51Z,569 Lamb Valleys Fake St.,legit
16.174.43.94,fake_danielhamilton@example.org,LA,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/3.0),33708,(555)108 - 3996,2022-07-18T16:36:29Z,29555 Austin Roads Fake St.,legit
211.198.181.246,fake_carloswarren@example.net,LA,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_0; rv:1.9.3.20) Gecko/2014-10-22 10:05:40 Firefox/10.0,32628,(555)266 - 7473,2023-02-02T04:15:16Z,06515 Carlos Mall Fake St.,legit
112.46.11.94,fake_michael20@example.com,MD,Opera/8.19.(Windows NT 6.0; az-AZ) Presto/2.9.184 Version/10.00,33064,(555)215 - 8114,2022-11-26T22:19:35Z,782 Jackson Cliffs Fake St.,legit
4.14.185.227,fake_walkerjessica@example.com,TX,Opera/9.53.(Windows NT 5.01; el-CY) Presto/2.9.188 Version/10.00,32358,(555)573 - 6850,2023-03-05T19:22:11Z,831 Garcia Circle Fake St.,legit
215.219.206.21,fake_wilsonkevin@example.org,IA,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/29.0.805.0 Mobile/65M517 Safari/532.0",34093,(555)856 - 3228,2022-11-11T15:27:44Z,899 John Street Fake St.,legit
59.63.91.39,fake_patricia39@example.com,PA,Opera/8.96.(Windows CE; bo-CN) Presto/2.9.166 Version/10.00,34416,(555)672 - 1541,2022-11-06T12:36:04Z,317 Sampson Mews Fake St.,legit
161.123.124.236,fake_lovefrank@example.net,WY,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/54.0.835.0 Safari/531.1",34939,(555)795 - 3360,2022-09-11T10:57:49Z,986 Barnes Union Fake St.,legit
41.36.227.2,fake_ewolf@example.net,WI,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; sd-IN) AppleWebKit/535.15.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6535.15.7",33293,(555)418 - 1143,2022-08-21T01:54:56Z,015 Haley Station Fake St.,legit
175.124.27.36,fake_lsimpson@example.org,PA,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/5.0),34581,(555)890 - 8427,2022-03-24T13:57:17Z,8546 Carlos Points Fake St.,legit
217.40.240.201,fake_brian86@example.com,MI,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_9 rv:5.0; my-MM) AppleWebKit/535.27.3 (KHTML, like Gecko) Version/4.0 Safari/535.27.3",34047,(555)575 - 7165,2022-04-26T19:42:30Z,192 Chris Run Fake St.,legit
184.165.192.208,fake_davisjeffrey@example.org,AR,Opera/9.61.(X11; Linux x86_64; ak-GH) Presto/2.9.190 Version/10.00,34030,(555)296 - 7930,2022-03-31T12:13:30Z,02146 Mitchell Avenue Fake St.,legit
14.213.76.135,fake_gordonjennifer@example.net,WI,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_4 rv:2.0; dz-BT) AppleWebKit/533.12.6 (KHTML, like Gecko) Version/4.0.4 Safari/533.12.6",33068,(555)904 - 4898,2022-04-29T09:17:36Z,1297 Jose Rapids Fake St.,legit
223.226.198.150,fake_melaniespencer@example.net,TX,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_3) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/58.0.839.0 Safari/533.2",32876,(555)203 - 7246,2022-07-13T04:09:40Z,33714 Cortez Extensions Fake St.,legit
71.152.106.227,fake_blackmark@example.org,OR,"Mozilla/5.0 (Linux; Android 2.3.1) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/55.0.816.0 Safari/533.0",32422,(555)551 - 2174,2022-12-26T17:31:49Z,8807 Taylor Prairie Fake St.,legit
137.39.171.134,fake_jennifer94@example.com,LA,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_1) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/18.0.809.0 Safari/531.0",34809,(555)116 - 1170,2022-08-30T03:40:56Z,6863 Cameron Village Fake St.,legit
210.11.76.217,fake_davisthomas@example.net,IA,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_8; rv:1.9.5.20) Gecko/2017-10-12 11:25:17 Firefox/3.6.14,32084,(555)864 - 9748,2023-01-01T03:23:05Z,3107 Weber Branch Fake St.,legit
52.226.213.116,fake_zlivingston@example.org,OR,Opera/9.94.(Windows NT 6.0; ts-ZA) Presto/2.9.183 Version/10.00,34577,(555)337 - 6956,2022-06-22T10:40:38Z,384 Banks Tunnel Fake St.,legit
198.183.225.115,fake_mooresandra@example.com,OR,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/532.19.7 (KHTML, like Gecko) Version/5.0.5 Safari/532.19.7",34447,(555)126 - 8093,2022-04-25T13:55:26Z,540 Henry Rest Fake St.,legit
32.184.54.202,fake_floreskeith@example.org,AL,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2019-02-21 04:45:42 Firefox/3.6.1,33955,(555)626 - 8240,2022-04-08T17:47:29Z,04617 Brian Pine Fake St.,legit
122.47.181.132,fake_leeanthony@example.com,WI,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; cy-GB) AppleWebKit/532.13.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B111 Safari/6532.13.4",34450,(555)932 - 8614,2022-09-17T13:45:02Z,245 Guzman Roads Fake St.,legit
43.88.64.30,fake_alexafields@example.com,MI,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) FxiOS/10.3i3440.0 Mobile/48N491 Safari/536.2",32194,(555)100 - 2108,2022-07-16T10:55:02Z,946 Friedman Mountains Fake St.,legit
213.131.16.42,fake_jessica20@example.com,TX,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/37.0.892.0 Safari/534.0",33092,(555)104 - 5010,2022-11-03T14:39:40Z,535 Moss Square Fake St.,legit
56.67.24.97,fake_hpruitt@example.net,PA,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_1) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/63.0.880.0 Safari/536.0",34989,(555)467 - 2262,2022-03-26T20:46:34Z,415 Bowman Islands Fake St.,legit
221.124.31.186,fake_melanie24@example.org,WI,Mozilla/5.0 (Windows NT 6.0; sat-IN; rv:1.9.2.20) Gecko/2014-09-16 10:23:34 Firefox/3.8,34069,(555)608 - 4850,2022-07-13T21:18:28Z,7498 Sandy Lodge Fake St.,legit
163.31.254.2,fake_william41@example.com,WI,Opera/9.62.(Windows 98; Win 9x 4.90; dv-MV) Presto/2.9.171 Version/10.00,32217,(555)415 - 7376,2022-08-19T19:39:43Z,337 Maldonado Valleys Fake St.,legit
148.135.171.212,fake_colleengonzalez@example.org,TX,Opera/9.96.(Windows 95; et-EE) Presto/2.9.182 Version/11.00,34982,(555)241 - 1471,2022-12-28T10:57:56Z,433 Connor Shores Fake St.,legit
46.27.253.128,fake_mholmes@example.com,LA,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_2; rv:1.9.2.20) Gecko/2015-11-19 09:11:09 Firefox/10.0,33785,(555)325 - 1547,2022-08-22T14:59:50Z,2023 Stephanie Lights Fake St.,legit
153.53.110.21,fake_bshelton@example.net,TX,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_7 rv:3.0; csb-PL) AppleWebKit/534.34.3 (KHTML, like Gecko) Version/4.1 Safari/534.34.3",34073,(555)403 - 8360,2022-09-30T10:22:57Z,429 Denise Trail Fake St.,legit
185.112.224.79,fake_ugutierrez@example.net,TN,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/531.8.6 (KHTML, like Gecko) Version/5.0.4 Safari/531.8.6",32241,(555)146 - 7810,2022-09-17T17:27:45Z,7531 Chad Forest Fake St.,legit
40.190.61.19,fake_lynncourtney@example.net,NV,Opera/9.22.(X11; Linux x86_64; hu-HU) Presto/2.9.173 Version/12.00,32443,(555)702 - 1329,2022-04-16T11:05:32Z,25808 Steven Brook Fake St.,legit
91.206.100.72,fake_nbrown@example.org,WI,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/533.31.4 (KHTML, like Gecko) Version/4.0.4 Safari/533.31.4",32142,(555)962 - 4533,2022-06-16T16:31:58Z,4399 William Plaza Fake St.,legit
3.148.192.231,fake_amanda25@example.net,WA,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_2 rv:4.0; ve-ZA) AppleWebKit/532.30.6 (KHTML, like Gecko) Version/5.1 Safari/532.30.6",33723,(555)472 - 2916,2022-05-10T02:03:42Z,93747 Pamela Shoal Fake St.,legit
87.114.123.48,fake_qrhodes@example.net,LA,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1_1 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/22.0.889.0 Mobile/45G339 Safari/535.1",34188,(555)362 - 7608,2023-02-12T08:06:08Z,58934 Mcgrath Island Fake St.,legit
50.237.17.68,fake_zlivingston@example.org,MI,Opera/9.20.(X11; Linux x86_64; ka-GE) Presto/2.9.173 Version/11.00,33704,(555)879 - 3998,2022-06-28T07:58:13Z,05965 William Drive Fake St.,legit
17.195.80.75,fake_nancy94@example.com,TX,Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/3.1),33221,(555)267 - 7740,2022-05-18T15:48:14Z,001 Flores Well Fake St.,legit
2.126.31.151,fake_aaron29@example.net,PA,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; szl-PL) AppleWebKit/531.30.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B112 Safari/6531.30.2",32291,(555)720 - 5339,2023-02-22T14:57:07Z,4166 Brandi Avenue Fake St.,legit
116.191.246.20,fake_vincent11@example.net,MO,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/2010-04-01 14:28:52 Firefox/3.8,32233,(555)616 - 9442,2022-08-14T14:11:55Z,45195 Mcdonald Green Fake St.,legit
131.88.78.5,fake_patriciabest@example.net,NC,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; am-ET) AppleWebKit/534.35.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6534.35.5",33708,(555)808 - 9044,2022-05-24T07:01:50Z,6121 Wallace Underpass Fake St.,legit
180.191.99.25,fake_nicholsjackie@example.org,NV,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_4 rv:2.0; eu-FR) AppleWebKit/531.31.4 (KHTML, like Gecko) Version/4.0.4 Safari/531.31.4",34062,(555)551 - 6593,2023-01-10T01:03:12Z,00694 James Shoal Fake St.,legit
157.104.158.242,fake_amberthomas@example.com,NC,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/3.1),34699,(555)302 - 7725,2022-10-07T12:08:12Z,3672 Patrick Knoll Fake St.,legit
212.79.133.196,fake_bryan30@example.net,MT,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/533.29.6 (KHTML, like Gecko) Version/5.0.1 Safari/533.29.6",33864,(555)320 - 2571,2022-07-29T13:42:30Z,20932 Hardy Ports Fake St.,legit
216.152.83.67,fake_watsonelizabeth@example.net,WI,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; my-MM) AppleWebKit/533.40.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6533.40.2",33594,(555)229 - 6773,2022-08-05T01:20:06Z,693 Kramer Road Fake St.,legit
66.85.45.42,fake_randall03@example.com,MI,Opera/9.94.(Windows NT 6.2; id-ID) Presto/2.9.172 Version/12.00,32634,(555)260 - 4878,2022-08-02T16:11:14Z,2862 Anne Rapids Fake St.,legit
111.144.51.78,fake_yurobert@example.org,MI,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_9; rv:1.9.4.20) Gecko/2012-05-08 19:18:44 Firefox/7.0,33203,(555)705 - 7201,2023-02-03T12:00:43Z,405 Martinez Mill Fake St.,legit
2.251.151.244,fake_paulroberts@example.org,NY,Opera/9.66.(X11; Linux x86_64; he-IL) Presto/2.9.179 Version/11.00,33931,(555)187 - 4088,2022-12-06T13:25:40Z,346 Sean Fall Fake St.,legit
68.10.64.235,fake_nicole89@example.com,OR,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_2) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/46.0.872.0 Safari/534.1",33296,(555)153 - 8812,2022-10-18T15:13:52Z,77131 Jessica Corners Fake St.,legit
6.118.79.246,fake_david11@example.com,WA,"Mozilla/5.0 (Windows 95) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/22.0.890.0 Safari/534.2",32358,(555)103 - 1410,2023-02-12T09:57:35Z,582 Richardson Turnpike Fake St.,legit
74.205.133.86,fake_virginia71@example.org,ME,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/21.0.825.0 Safari/536.2",33571,(555)975 - 6185,2022-11-10T21:13:10Z,71742 Spencer View Fake St.,legit
190.101.192.247,fake_carpenterdeanna@example.org,MO,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/54.0.870.0 Safari/536.0",33464,(555)182 - 2327,2022-11-04T15:21:22Z,92791 George Light Fake St.,legit
3.3.161.106,fake_lisajones@example.com,MN,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_1; rv:1.9.5.20) Gecko/2016-05-09 21:22:45 Firefox/10.0,33780,(555)263 - 3993,2022-07-11T21:47:45Z,369 Janice Street Fake St.,legit
179.182.72.40,fake_hoffmancynthia@example.org,TN,Opera/9.98.(X11; Linux x86_64; bo-CN) Presto/2.9.187 Version/11.00,33708,(555)164 - 5974,2022-11-01T09:35:46Z,786 Stokes Squares Fake St.,legit
37.12.51.71,fake_smithchristopher@example.org,FL,"Mozilla/5.0 (iPad; CPU iPad OS 7_1_2 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) FxiOS/16.4u3463.0 Mobile/35D846 Safari/536.2",32771,(555)885 - 6031,2022-04-29T18:38:38Z,008 Sexton Shoal Fake St.,legit
60.210.122.110,fake_jasonrobinson@example.org,WA,"Mozilla/5.0 (Linux; Android 7.1.2) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/40.0.872.0 Safari/531.1",32622,(555)309 - 8920,2022-03-27T21:43:39Z,1654 Matthew Course Fake St.,legit
216.154.50.8,fake_waltertroy@example.org,MO,Mozilla/5.0 (Windows 98; ky-KG; rv:1.9.1.20) Gecko/2019-05-05 05:32:27 Firefox/4.0,33209,(555)346 - 8186,2022-09-09T18:50:09Z,213 Cook Square Fake St.,legit
41.202.130.239,fake_xcrawford@example.org,FL,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/2010-04-01 14:28:52 Firefox/3.8,32727,(555)946 - 8139,2022-12-30T22:26:17Z,98327 Coleman Mount Fake St.,legit
79.82.36.56,fake_youngdonna@example.org,MO,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_5; rv:1.9.3.20) Gecko/2011-01-09 08:09:49 Firefox/3.8,33798,(555)338 - 8635,2022-08-04T18:45:00Z,92237 Elizabeth Ranch Fake St.,legit
2.169.243.37,fake_dylan07@example.com,LA,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/34.0.839.0 Safari/532.1",32988,(555)779 - 5604,2022-06-17T00:39:37Z,16682 Desiree Parks Fake St.,legit
91.242.53.160,fake_joanna76@example.com,PA,Opera/8.66.(X11; Linux x86_64; is-IS) Presto/2.9.161 Version/11.00,32713,(555)343 - 6300,2023-02-03T19:55:51Z,04962 Rivas Plaza Fake St.,legit
211.166.162.82,fake_kenneth41@example.com,NY,Opera/8.58.(Windows 98; Win 9x 4.90; ts-ZA) Presto/2.9.175 Version/11.00,32573,(555)422 - 3867,2022-05-21T05:58:47Z,3527 Taylor Spring Fake St.,legit
27.147.169.230,fake_mstrickland@example.com,NV,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/27.0.826.0 Safari/536.0",33000,(555)130 - 7344,2022-08-21T14:06:32Z,2206 Arroyo Oval Fake St.,legit
165.85.131.39,fake_jeffreyharris@example.org,OR,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/26.0.801.0 Safari/534.1",32932,(555)449 - 6918,2022-03-27T05:43:49Z,72646 Jennifer Turnpike Fake St.,legit
216.152.83.67,fake_brownjessica@example.net,WA,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/5.0),33136,(555)508 - 5795,2022-09-16T00:44:29Z,346 Brianna Shore Fake St.,legit
88.39.114.21,fake_amy16@example.net,WI,"Mozilla/5.0 (Windows CE) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/20.0.813.0 Safari/535.1",32674,(555)126 - 9635,2022-12-05T17:44:24Z,54335 Samuel Ferry Fake St.,legit
101.17.167.178,fake_patrick20@example.net,TN,Mozilla/5.0 (Windows 98; en-AG; rv:1.9.2.20) Gecko/2013-07-19 00:54:36 Firefox/3.6.14,34413,(555)408 - 9319,2022-07-08T04:41:05Z,643 Aaron Spur Fake St.,legit
60.217.42.57,fake_tashaprice@example.org,OR,Mozilla/5.0 (Windows NT 6.2; om-ET; rv:1.9.1.20) Gecko/2013-03-18 21:26:56 Firefox/3.8,34077,(555)186 - 3930,2023-01-28T14:54:14Z,35420 Adams Crossing Fake St.,legit
151.140.211.85,fake_jowens@example.org,TX,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0 rv:6.0; tg-TJ) AppleWebKit/534.12.7 (KHTML, like Gecko) Version/5.1 Safari/534.12.7",32830,(555)375 - 3768,2023-03-06T10:15:25Z,747 April Parkway Fake St.,legit
183.109.226.25,fake_michaelwilliams@example.net,MI,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Trident/5.0),34016,(555)786 - 6567,2022-08-03T00:29:36Z,90675 Adrian Crossing Fake St.,legit
60.217.42.57,fake_jason83@example.net,NV,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/534.2.6 (KHTML, like Gecko) Version/5.0.5 Safari/534.2.6",33641,(555)198 - 4638,2022-10-06T22:09:09Z,4249 Cook Crescent Fake St.,legit
39.73.196.11,fake_nathancampos@example.com,WY,Mozilla/5.0 (Windows CE; ve-ZA; rv:1.9.2.20) Gecko/2017-04-28 03:08:46 Firefox/8.0,32517,(555)238 - 2009,2022-09-20T19:10:06Z,6583 Tyler Park Fake St.,legit
135.151.253.27,fake_martinezkristy@example.net,FL,Opera/8.31.(X11; Linux x86_64; tcy-IN) Presto/2.9.162 Version/12.00,34664,(555)863 - 4965,2022-08-29T11:56:23Z,7206 Clark Meadows Fake St.,legit
122.120.74.201,fake_kimsanders@example.com,CO,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/3.1),34540,(555)717 - 1380,2023-02-26T16:48:17Z,6771 Humphrey Expressway Fake St.,legit
46.164.127.157,fake_sharon21@example.com,NY,Opera/8.17.(Windows NT 5.2; csb-PL) Presto/2.9.169 Version/10.00,34083,(555)192 - 9383,2023-02-08T08:45:04Z,394 Vargas Haven Fake St.,legit
221.221.252.240,fake_katherinejones@example.net,WY,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/533.30.1 (KHTML, like Gecko) Version/4.1 Safari/533.30.1",33709,(555)334 - 3770,2022-09-02T09:52:34Z,674 Dunn Village Fake St.,legit
165.222.139.203,fake_nicholasmoore@example.org,WY,Opera/9.71.(X11; Linux x86_64; hi-IN) Presto/2.9.183 Version/12.00,34007,(555)495 - 8340,2022-10-20T04:03:00Z,78954 Phillips Court Fake St.,legit
119.201.176.83,fake_jdiaz@example.org,AZ,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_8) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/62.0.825.0 Safari/534.2",34085,(555)837 - 4832,2022-10-04T15:47:16Z,972 John Via Fake St.,legit
62.218.85.38,fake_larry38@example.net,OR,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_4 rv:6.0; gv-GB) AppleWebKit/531.47.1 (KHTML, like Gecko) Version/4.1 Safari/531.47.1",34752,(555)216 - 3270,2022-12-02T14:09:38Z,64901 Hamilton Green Fake St.,legit
83.116.127.25,fake_lovefrank@example.net,TX,Mozilla/5.0 (Windows NT 6.0; tcy-IN; rv:1.9.1.20) Gecko/2012-02-24 19:33:28 Firefox/14.0,34524,(555)321 - 6741,2023-02-06T01:25:21Z,300 Hoffman Run Fake St.,legit
39.5.213.127,fake_ryan31@example.net,MO,Opera/9.65.(X11; Linux x86_64; nan-TW) Presto/2.9.172 Version/10.00,32482,(555)487 - 2828,2022-12-03T21:03:17Z,11996 Samuel Rapids Fake St.,legit
107.2.67.24,fake_lewistodd@example.net,WY,Opera/9.55.(Windows NT 6.1; unm-US) Presto/2.9.169 Version/11.00,33104,(555)601 - 5025,2022-12-01T12:53:11Z,665 Ronald Viaduct Fake St.,legit
216.183.31.250,fake_lsanders@example.org,PA,Opera/8.11.(X11; Linux x86_64; lb-LU) Presto/2.9.163 Version/12.00,33152,(555)465 - 4822,2022-03-09T16:20:07Z,990 Smith Walks Fake St.,legit
17.171.34.78,fake_brookstanner@example.org,PA,Mozilla/5.0 (Windows NT 6.1; ku-TR; rv:1.9.2.20) Gecko/2019-09-25 03:50:34 Firefox/3.8,32965,(555)650 - 8980,2022-07-25T09:33:55Z,7073 Robert Pass Fake St.,legit
89.71.185.162,fake_tracy78@example.com,AR,Opera/9.94.(X11; Linux x86_64; fil-PH) Presto/2.9.165 Version/12.00,34579,(555)357 - 6730,2022-10-15T05:26:17Z,673 Jose Terrace Fake St.,legit
220.240.165.54,fake_gordonjim@example.com,WI,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; tt-RU) AppleWebKit/532.27.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6532.27.6",34786,(555)367 - 5835,2022-09-10T02:18:34Z,47153 Samantha Alley Fake St.,legit
