first_name,last_name,date_of_birth,incident_severity,num_vehicles_involved,num_injuries,num_witnesses,police_report_available,injury_claim,vehicle_claim,incident_hour,customer_age,policy_deductable,policy_annual_premium,num_claims_past_year,EVENT_LABEL,EVENT_TIMESTAMP,EVENT_ID,ENTITY_TYPE,ENTITY_ID,policy_id,incident_type,LABEL_TIMESTAMP
Connor,Mcmillan,1950-10-17,4.0,3.0,2.0,2.0,0.0,13362.0,4896.0,18.0,44.0,608.0,3213.0,4.0,legit,2022-05-04T00:07:17Z,05a1f532-2c9a-400a-87c1-5940864a10a1,customer,c350-20648679,05a1f532-2c9a-400a-87c1-5940864a10a1,collision,2023-03-06T15:05:50Z
Todd,Farley,2013-05-12,4.0,2.0,3.0,2.0,0.0,13048.0,4130.0,12.0,37.0,491.0,2797.0,3.0,legit,2022-11-26T16:56:00Z,a03f51fb-5b4d-423b-9eb3-4b75487209d4,customer,c428-45435762,a03f51fb-5b4d-423b-9eb3-4b75487209d4,breakin,2023-03-06T15:05:50Z
Philip,Singleton,1945-11-24,4.0,2.0,5.0,2.0,0.0,9992.0,5382.0,10.0,35.0,510.0,2312.0,4.0,legit,2022-12-04T23:20:35Z,b41e40ff-79f1-47e8-8e74-8935333a4a2a,customer,b408-86894663,b41e40ff-79f1-47e8-8e74-8935333a4a2a,collision,2023-03-06T15:05:50Z
Gene,Tucker,1925-06-28,5.0,3.0,5.0,1.0,0.0,10712.0,4449.0,16.0,34.0,741.0,2955.0,4.0,legit,2022-10-08T02:23:33Z,3159fc99-0d5a-4dc8-bdd9-7bea995e9bc9,customer,d468-33645989,3159fc99-0d5a-4dc8-bdd9-7bea995e9bc9,breakin,2023-03-06T15:05:50Z
Ashlee,Compton,1964-11-15,4.0,3.0,3.0,2.0,0.0,10503.0,4181.0,15.0,35.0,433.0,3234.0,4.0,legit,2022-06-29T18:09:58Z,a573c9fc-3d8c-4e54-a0b9-e5f2be0a3b76,customer,d923-81839650,a573c9fc-3d8c-4e54-a0b9-e5f2be0a3b76,breakin,2023-03-06T15:05:50Z
Karl,Mcgee,1961-04-19,6.0,2.0,5.0,1.0,0.0,9680.0,4505.0,6.0,44.0,579.0,2621.0,5.0,legit,2022-05-15T05:13:02Z,4f2a21b3-0d4c-4953-9fe3-bfea2557773e,customer,c166-22040433,4f2a21b3-0d4c-4953-9fe3-bfea2557773e,collision,2023-03-06T15:05:50Z
Ellen,Calderon,1977-03-16,4.0,3.0,4.0,2.0,0.0,10698.0,4596.0,16.0,30.0,535.0,2817.0,3.0,legit,2022-06-15T19:03:18Z,1d6f25fd-ebdd-4dc4-af20-9d2a8d95ce71,customer,c300-59789891,1d6f25fd-ebdd-4dc4-af20-9d2a8d95ce71,collision,2023-03-06T15:05:50Z
Julian,Odom,1984-01-12,5.0,2.0,3.0,2.0,0.0,10871.0,3641.0,14.0,41.0,428.0,3196.0,4.0,legit,2023-01-04T06:07:38Z,fd9126ce-b57b-4263-a901-870f2d8de168,customer,d990-39474225,fd9126ce-b57b-4263-a901-870f2d8de168,collision,2023-03-06T15:05:50Z
Todd,Knox,1929-12-27,4.0,3.0,5.0,2.0,0.0,8988.0,3923.0,13.0,29.0,504.0,2234.0,4.0,legit,2022-03-12T05:28:24Z,3f749527-b1c3-4cf5-809a-c47a8f3438d5,customer,b300-91476438,3f749527-b1c3-4cf5-809a-c47a8f3438d5,breakin,2023-03-06T15:05:50Z
Rickey,Hatfield,1951-12-02,5.0,2.0,6.0,2.0,0.0,8847.0,3985.0,11.0,31.0,464.0,2524.0,2.0,legit,2022-12-20T17:56:23Z,a3b200e7-9785-4b79-99dc-1ace2aef3d11,customer,a153-12233958,a3b200e7-9785-4b79-99dc-1ace2aef3d11,breakin,2023-03-06T15:05:50Z
Yesenia,Hawkins,1952-10-10,6.0,2.0,4.0,1.0,0.0,9363.0,3572.0,12.0,41.0,676.0,3380.0,2.0,legit,2022-10-31T21:45:12Z,1a0a5f5e-cd08-4f4b-9e4d-a22d875f39b2,customer,c343-99926850,1a0a5f5e-cd08-4f4b-9e4d-a22d875f39b2,collision,2023-03-06T15:05:50Z
Jay,Gentry,1974-10-26,3.0,2.0,5.0,2.0,0.0,5024.0,5638.0,8.0,54.0,673.0,2302.0,4.0,legit,2022-04-13T17:45:45Z,c8ab1bb1-22b4-43a3-a759-4a214c326ef1,customer,a360-09173492,c8ab1bb1-22b4-43a3-a759-4a214c326ef1,breakin,2023-03-06T15:05:50Z
Timothy,Robbins,1920-11-03,4.0,3.0,4.0,1.0,0.0,4586.0,5494.0,13.0,51.0,494.0,2644.0,5.0,legit,2022-04-19T16:32:31Z,7cdc0a7b-86d2-4e8a-bfe6-834bf807592d,customer,d546-32055965,7cdc0a7b-86d2-4e8a-bfe6-834bf807592d,theft,2023-03-06T15:05:50Z
Barry,Clements,1958-10-02,8.0,2.0,4.0,2.0,0.0,10073.0,4967.0,7.0,49.0,628.0,2487.0,8.0,legit,2022-07-22T21:42:31Z,9d2f5a60-fec7-4ccf-a330-bd6d3873677a,customer,c338-26413377,9d2f5a60-fec7-4ccf-a330-bd6d3873677a,breakin,2023-03-06T15:05:50Z
Janice,Barron,1941-09-28,5.0,2.0,3.0,2.0,0.0,6859.0,6121.0,13.0,48.0,654.0,2148.0,5.0,legit,2022-10-01T04:16:08Z,4c778827-3faa-4108-a547-044c85940f9a,customer,c414-41915316,4c778827-3faa-4108-a547-044c85940f9a,theft,2023-03-06T15:05:50Z
Zachary,Thomas,1982-10-24,6.0,2.0,3.0,3.0,0.0,6283.0,7431.0,5.0,47.0,794.0,1862.0,4.0,legit,2022-09-22T03:35:22Z,95f9e4dd-af1f-4d2e-8c26-275715da8d06,customer,b179-33610747,95f9e4dd-af1f-4d2e-8c26-275715da8d06,breakin,2023-03-06T15:05:50Z
Eugene,Vega,1934-01-18,6.0,3.0,6.0,2.0,0.0,8479.0,4389.0,9.0,51.0,621.0,2380.0,5.0,legit,2022-10-11T23:52:20Z,4c772c20-faf2-4f51-9ef5-aeffc13fdeaa,customer,d144-37935357,4c772c20-faf2-4f51-9ef5-aeffc13fdeaa,collision,2023-03-06T15:05:50Z
Deborah,Monroe,1912-08-10,5.0,2.0,4.0,1.0,0.0,11431.0,2219.0,13.0,36.0,578.0,2586.0,3.0,legit,2022-10-01T09:05:24Z,2ae49300-e3e6-4ed2-9ed1-eec37d80e863,customer,b696-78168216,2ae49300-e3e6-4ed2-9ed1-eec37d80e863,breakin,2023-03-06T15:05:50Z
Stacy,Nguyen,1929-02-23,3.0,2.0,3.0,1.0,0.0,15666.0,2893.0,14.0,34.0,598.0,2599.0,3.0,legit,2022-03-24T11:31:51Z,03e7822e-e0bf-45d3-9020-4cdba4811c64,customer,a880-41050089,03e7822e-e0bf-45d3-9020-4cdba4811c64,collision,2023-03-06T15:05:50Z
Breanna,Hunt,1918-10-28,5.0,3.0,2.0,2.0,0.0,10286.0,3615.0,13.0,33.0,537.0,1633.0,2.0,legit,2022-11-23T14:45:41Z,9ae3c0b5-f241-43b5-9068-b857c97d557c,customer,b335-71915569,9ae3c0b5-f241-43b5-9068-b857c97d557c,breakin,2023-03-06T15:05:50Z
Karla,Wheeler,2000-05-05,5.0,2.0,5.0,2.0,0.0,11519.0,3062.0,12.0,34.0,519.0,2863.0,3.0,legit,2022-09-28T18:05:13Z,f8aafbf0-aacf-4f88-8035-53d62127acf3,customer,b134-10926456,f8aafbf0-aacf-4f88-8035-53d62127acf3,theft,2023-03-06T15:05:50Z
Dennis,Dougherty,1948-01-06,3.0,3.0,4.0,1.0,0.0,6706.0,5785.0,13.0,47.0,636.0,1757.0,4.0,legit,2022-07-10T01:40:03Z,ac7ac620-6026-4df4-a60f-bf82ecdc6788,customer,d803-25481271,ac7ac620-6026-4df4-a60f-bf82ecdc6788,collision,2023-03-06T15:05:50Z
Bryce,Perry,1959-04-06,4.0,2.0,3.0,2.0,0.0,6135.0,7170.0,11.0,51.0,704.0,1538.0,5.0,legit,2023-02-21T19:03:12Z,3688b32f-003f-410d-b672-3bf839e43653,customer,c802-61600491,3688b32f-003f-410d-b672-3bf839e43653,breakin,2023-03-06T15:05:50Z
Eileen,Harrison,1955-01-06,3.0,2.0,5.0,1.0,0.0,14009.0,3625.0,11.0,31.0,621.0,2980.0,3.0,legit,2022-11-23T20:12:15Z,5054b0e4-2dff-47db-92cb-7c14dfa91409,customer,c063-34177478,5054b0e4-2dff-47db-92cb-7c14dfa91409,theft,2023-03-06T15:05:50Z
Mariah,Carson,2004-04-03,5.0,3.0,3.0,2.0,0.0,7943.0,5573.0,10.0,51.0,693.0,2287.0,4.0,legit,2022-10-02T13:03:06Z,e1bfb9e2-08d8-4664-bd38-509318c59eb8,customer,b905-44857819,e1bfb9e2-08d8-4664-bd38-509318c59eb8,breakin,2023-03-06T15:05:50Z
Jeff,Patton,1922-07-24,2.0,2.0,4.0,1.0,0.0,9784.0,5399.0,6.0,38.0,292.0,2488.0,5.0,legit,2022-09-20T13:58:42Z,199cb5dd-e6bd-46d1-a06a-6b33cc920754,customer,a768-36280727,199cb5dd-e6bd-46d1-a06a-6b33cc920754,breakin,2023-03-06T15:05:50Z
Levi,Blankenship,2016-02-29,4.0,2.0,3.0,2.0,0.0,10085.0,4319.0,8.0,39.0,464.0,2868.0,2.0,legit,2022-08-01T01:10:06Z,d26ad6b7-cd23-4089-bd20-6fe26b8d412e,customer,c728-75142904,d26ad6b7-cd23-4089-bd20-6fe26b8d412e,collision,2023-03-06T15:05:50Z
Jose,Stephenson,1979-05-26,4.0,3.0,5.0,2.0,0.0,12122.0,4005.0,15.0,27.0,517.0,2779.0,2.0,legit,2022-04-12T23:52:38Z,843b85d3-6876-4368-86d7-1961e979fd3f,customer,b142-44748412,843b85d3-6876-4368-86d7-1961e979fd3f,breakin,2023-03-06T15:05:50Z
Briana,Chavez,1955-09-07,5.0,2.0,3.0,2.0,0.0,10546.0,2978.0,12.0,34.0,343.0,2462.0,3.0,legit,2022-10-04T06:24:30Z,3644b7de-c077-4f18-999e-e68fa7fb12a0,customer,c233-04038645,3644b7de-c077-4f18-999e-e68fa7fb12a0,theft,2023-03-06T15:05:50Z
Connie,Cherry,1937-05-27,4.0,2.0,5.0,1.0,0.0,11345.0,4775.0,9.0,38.0,582.0,3096.0,2.0,legit,2022-07-22T07:31:55Z,db47c111-345b-4c45-9df0-1180ed096813,customer,b349-56229645,db47c111-345b-4c45-9df0-1180ed096813,breakin,2023-03-06T15:05:50Z
Tina,Ortega,1986-08-26,5.0,3.0,4.0,3.0,0.0,7069.0,4231.0,11.0,35.0,522.0,2190.0,3.0,legit,2023-01-23T15:49:07Z,3e6ae954-f288-4ce1-9d02-94b17e172a29,customer,c054-24378916,3e6ae954-f288-4ce1-9d02-94b17e172a29,breakin,2023-03-06T15:05:50Z
John,Goodwin,1926-05-30,3.0,3.0,5.0,1.0,0.0,6769.0,5841.0,7.0,43.0,467.0,2308.0,4.0,legit,2022-06-14T13:01:02Z,3d7d790f-0f6a-4c60-8292-6cc8d7818bff,customer,c259-22787224,3d7d790f-0f6a-4c60-8292-6cc8d7818bff,breakin,2023-03-06T15:05:50Z
Chase,Savage,1915-08-10,6.0,3.0,3.0,2.0,0.0,7227.0,3399.0,11.0,39.0,627.0,1763.0,4.0,legit,2022-11-02T10:08:46Z,d7bb44b8-a345-4fc8-84a9-a5eb919bc546,customer,a323-84481315,d7bb44b8-a345-4fc8-84a9-a5eb919bc546,theft,2023-03-06T15:05:50Z
Darlene,Berger,2009-10-23,6.0,2.0,4.0,2.0,0.0,6227.0,5037.0,11.0,40.0,640.0,2459.0,8.0,legit,2022-11-05T13:16:01Z,932d98ec-d505-414e-acbf-769f26f4470f,customer,c836-63912674,932d98ec-d505-414e-acbf-769f26f4470f,breakin,2023-03-06T15:05:50Z
Alejandra,Klein,2014-06-23,6.0,3.0,3.0,2.0,0.0,7340.0,3382.0,13.0,39.0,528.0,2694.0,3.0,legit,2022-06-20T13:13:49Z,c45548f1-68b9-43ce-9173-e680ae51efd6,customer,a564-66255644,c45548f1-68b9-43ce-9173-e680ae51efd6,breakin,2023-03-06T15:05:50Z
Rickey,Terry,1957-04-26,6.0,3.0,5.0,2.0,0.0,7343.0,2989.0,14.0,36.0,526.0,1939.0,3.0,legit,2022-06-30T01:07:31Z,85bd1922-1b28-44fc-8375-30e5e82630b2,customer,d388-03979207,85bd1922-1b28-44fc-8375-30e5e82630b2,collision,2023-03-06T15:05:50Z
Cathy,Reed,1980-02-14,4.0,2.0,3.0,2.0,0.0,10004.0,6122.0,5.0,49.0,452.0,2203.0,5.0,legit,2022-09-05T23:54:21Z,04f0cd97-a641-43c6-a982-fd2b83ecf501,customer,b570-90445820,04f0cd97-a641-43c6-a982-fd2b83ecf501,breakin,2023-03-06T15:05:50Z
Barbara,Campbell,1999-01-24,6.0,2.0,4.0,2.0,0.0,10522.0,4618.0,8.0,57.0,562.0,2375.0,6.0,legit,2022-10-27T02:33:56Z,915b2a36-bb57-41fa-ab76-836f25e14d24,customer,c476-77286826,915b2a36-bb57-41fa-ab76-836f25e14d24,collision,2023-03-06T15:05:50Z
Marisa,Mack,1962-09-24,4.0,3.0,3.0,1.0,0.0,9358.0,4843.0,10.0,34.0,437.0,2220.0,5.0,legit,2022-09-28T19:27:55Z,6d72c826-8939-4091-b11f-41d4efd78b32,customer,d874-39262275,6d72c826-8939-4091-b11f-41d4efd78b32,theft,2023-03-06T15:05:50Z
Stacy,Crane,1957-11-08,5.0,3.0,5.0,1.0,0.0,10560.0,5877.0,13.0,35.0,670.0,2300.0,5.0,legit,2022-07-09T10:28:01Z,49ab140c-0f23-4e5b-8a5d-099868edb9b1,customer,b688-23279017,49ab140c-0f23-4e5b-8a5d-099868edb9b1,theft,2023-03-06T15:05:50Z
Terrence,Dixon,1939-11-24,5.0,2.0,4.0,2.0,0.0,10430.0,3330.0,12.0,35.0,383.0,3101.0,1.0,legit,2022-11-30T15:19:32Z,148f5591-c99f-4721-906a-9496d88e15b4,customer,a918-76956812,148f5591-c99f-4721-906a-9496d88e15b4,breakin,2023-03-06T15:05:50Z
Luke,Chambers,1998-12-21,4.0,2.0,4.0,2.0,0.0,8215.0,5019.0,10.0,42.0,602.0,2130.0,5.0,legit,2022-05-07T05:38:05Z,1f3c6f0b-9f4b-4fd3-bb7a-fcb71956a651,customer,d728-92235870,1f3c6f0b-9f4b-4fd3-bb7a-fcb71956a651,collision,2023-03-06T15:05:50Z
Joel,Jackson,1946-03-04,6.0,2.0,4.0,2.0,0.0,4410.0,5644.0,9.0,50.0,627.0,2201.0,5.0,legit,2022-11-09T21:40:25Z,84c60ba8-1f59-401b-bc1f-08e73c6e187e,customer,d500-04363294,84c60ba8-1f59-401b-bc1f-08e73c6e187e,theft,2023-03-06T15:05:50Z
Gwendolyn,Schaefer,1945-10-28,3.0,3.0,2.0,2.0,0.0,3340.0,4910.0,11.0,47.0,532.0,1725.0,4.0,legit,2022-05-02T17:30:28Z,43a303fc-4a71-41e5-a236-6d29a1fc1e89,customer,c111-85693694,43a303fc-4a71-41e5-a236-6d29a1fc1e89,theft,2023-03-06T15:05:50Z
Kara,Howard,1929-01-21,3.0,2.0,4.0,2.0,0.0,4372.0,7048.0,6.0,43.0,385.0,2199.0,5.0,legit,2022-08-16T11:12:39Z,07edec9e-4ddd-43a2-8b71-15e32dbc909b,customer,a800-63417844,07edec9e-4ddd-43a2-8b71-15e32dbc909b,collision,2023-03-06T15:05:50Z
Tricia,Fuentes,1907-06-14,5.0,2.0,4.0,3.0,0.0,7492.0,4066.0,10.0,33.0,436.0,1929.0,5.0,legit,2022-09-17T04:23:41Z,c8eca6c7-2962-4151-ae85-0a642806966a,customer,b960-41571719,c8eca6c7-2962-4151-ae85-0a642806966a,theft,2023-03-06T15:05:50Z
Jenna,Ball,1980-10-04,4.0,2.0,3.0,1.0,0.0,9030.0,5939.0,6.0,44.0,317.0,2616.0,6.0,legit,2022-12-31T13:57:12Z,ff98a9dd-0c40-4a76-b2b7-70924f49be1c,customer,b513-74945527,ff98a9dd-0c40-4a76-b2b7-70924f49be1c,collision,2023-03-06T15:05:50Z
Jordan,Gentry,1992-06-06,4.0,2.0,5.0,1.0,0.0,11949.0,4385.0,12.0,35.0,670.0,2535.0,3.0,legit,2022-10-15T22:44:17Z,5b1ab1a3-fb7e-457a-86fc-55e16addea21,customer,d581-54164106,5b1ab1a3-fb7e-457a-86fc-55e16addea21,breakin,2023-03-06T15:05:50Z
Kristy,Juarez,1952-03-29,4.0,2.0,3.0,2.0,0.0,13629.0,4853.0,13.0,38.0,494.0,3313.0,5.0,legit,2022-12-07T02:10:44Z,2ad913d2-83c9-46d3-96e1-f768303c31d9,customer,d800-01014932,2ad913d2-83c9-46d3-96e1-f768303c31d9,breakin,2023-03-06T15:05:50Z
Susan,Hall,1915-08-08,6.0,2.0,5.0,2.0,0.0,10872.0,7070.0,4.0,50.0,440.0,2500.0,5.0,legit,2022-11-29T12:45:25Z,df8db0d0-fb45-48a9-b38b-a4176dc56a64,customer,a195-66686995,df8db0d0-fb45-48a9-b38b-a4176dc56a64,collision,2023-03-06T15:05:50Z
Cheryl,Flores,1919-11-29,4.0,2.0,3.0,2.0,0.0,5949.0,6521.0,7.0,48.0,596.0,1662.0,3.0,legit,2022-04-09T07:50:10Z,fdb1f3a7-a89e-4b9b-93ac-467d1ffdd715,customer,c329-75985383,fdb1f3a7-a89e-4b9b-93ac-467d1ffdd715,breakin,2023-03-06T15:05:50Z
Lauren,Yates,1936-05-06,4.0,2.0,3.0,1.0,0.0,14648.0,4345.0,11.0,40.0,615.0,3131.0,3.0,legit,2022-05-02T11:34:41Z,0d41d581-6cf6-4311-9547-7d193e1baefc,customer,c844-82847229,0d41d581-6cf6-4311-9547-7d193e1baefc,collision,2023-03-06T15:05:50Z
Terrance,Miller,1994-02-14,5.0,2.0,4.0,2.0,0.0,8592.0,5402.0,4.0,41.0,399.0,2674.0,6.0,legit,2023-02-06T02:44:04Z,687f2f23-e645-4131-be67-12a2456fc8fe,customer,d626-11228083,687f2f23-e645-4131-be67-12a2456fc8fe,breakin,2023-03-06T15:05:50Z
Joe,Kline,2004-08-02,5.0,2.0,5.0,2.0,0.0,10075.0,5153.0,7.0,44.0,467.0,2089.0,5.0,legit,2023-01-07T04:42:03Z,83e5733f-89ed-47ee-bf9a-c8f22d78c13e,customer,d506-01466674,83e5733f-89ed-47ee-bf9a-c8f22d78c13e,collision,2023-03-06T15:05:50Z
Larry,Hendricks,1995-11-07,4.0,2.0,2.0,2.0,0.0,9985.0,6640.0,9.0,44.0,487.0,1639.0,4.0,legit,2022-07-09T12:42:41Z,741095bb-305e-4a2a-9682-b88e2f5357a1,customer,d045-20412365,741095bb-305e-4a2a-9682-b88e2f5357a1,theft,2023-03-06T15:05:50Z
Amanda,Warner,1970-10-20,4.0,3.0,4.0,2.0,0.0,8033.0,4531.0,6.0,35.0,382.0,1436.0,5.0,legit,2022-10-16T21:40:25Z,45d6a09e-f5f2-48ee-8449-cf01a4f9dae7,customer,b976-42891266,45d6a09e-f5f2-48ee-8449-cf01a4f9dae7,breakin,2023-03-06T15:05:50Z
Andrew,Rasmussen,1977-01-06,6.0,3.0,4.0,2.0,0.0,4678.0,6097.0,8.0,55.0,651.0,2821.0,5.0,legit,2022-08-13T00:12:22Z,128deeec-d0b8-4844-8399-49ab37a92dc2,customer,c108-24958494,128deeec-d0b8-4844-8399-49ab37a92dc2,breakin,2023-03-06T15:05:50Z
Mercedes,Choi,1941-07-08,5.0,3.0,3.0,2.0,0.0,7885.0,6257.0,10.0,49.0,492.0,2047.0,6.0,legit,2022-06-13T13:47:55Z,3875019a-306b-40a3-9932-ca58132575c9,customer,b854-99843668,3875019a-306b-40a3-9932-ca58132575c9,theft,2023-03-06T15:05:50Z
Mercedes,Rhodes,1989-07-08,5.0,2.0,3.0,2.0,0.0,9123.0,3664.0,10.0,40.0,494.0,2189.0,3.0,legit,2022-08-27T21:21:36Z,e68f5c53-d003-483f-88dc-3285c62051c6,customer,d536-49677977,e68f5c53-d003-483f-88dc-3285c62051c6,theft,2023-03-06T15:05:50Z
Ana,Odonnell,1913-08-24,5.0,2.0,2.0,2.0,0.0,11036.0,4012.0,14.0,43.0,507.0,2992.0,3.0,legit,2023-02-02T23:08:48Z,321f9344-bcc5-4dad-a2e2-c51ac4c60b04,customer,d953-61233710,321f9344-bcc5-4dad-a2e2-c51ac4c60b04,theft,2023-03-06T15:05:50Z
Lindsey,Peters,1934-11-02,4.0,3.0,2.0,3.0,0.0,5407.0,7639.0,9.0,54.0,688.0,1254.0,3.0,legit,2022-05-19T19:18:13Z,72231f85-6128-4af3-9d89-c27643b22324,customer,c203-47690227,72231f85-6128-4af3-9d89-c27643b22324,breakin,2023-03-06T15:05:50Z
Brent,Lamb,1914-04-14,6.0,2.0,4.0,2.0,0.0,5735.0,6360.0,8.0,47.0,588.0,2265.0,5.0,legit,2023-01-10T12:06:22Z,28b80a65-cab3-4eae-87e4-0ff5beb99968,customer,c356-88557843,28b80a65-cab3-4eae-87e4-0ff5beb99968,breakin,2023-03-06T15:05:50Z
Brooke,Bentley,1963-05-28,4.0,2.0,5.0,2.0,0.0,6139.0,5883.0,9.0,43.0,515.0,2050.0,6.0,legit,2022-06-17T08:46:09Z,7c1a2d9b-33f6-4dd8-835a-88fa30c3feb9,customer,d972-77808834,7c1a2d9b-33f6-4dd8-835a-88fa30c3feb9,collision,2023-03-06T15:05:50Z
Ashlee,Lynch,1916-12-18,5.0,3.0,6.0,2.0,0.0,4971.0,6096.0,8.0,47.0,659.0,2620.0,6.0,legit,2023-02-04T19:46:16Z,6a978b29-4eb4-45fc-a99b-aed3bf2ef615,customer,b683-78400281,6a978b29-4eb4-45fc-a99b-aed3bf2ef615,theft,2023-03-06T15:05:50Z
Chelsea,Acevedo,1954-08-10,5.0,3.0,5.0,1.0,0.0,6836.0,4773.0,8.0,39.0,397.0,2132.0,4.0,legit,2022-12-05T02:48:11Z,8d602b08-c746-4490-a02e-b64e516d77dd,customer,c271-17357100,8d602b08-c746-4490-a02e-b64e516d77dd,breakin,2023-03-06T15:05:50Z
Lauren,Arnold,1981-05-31,5.0,2.0,5.0,2.0,0.0,8098.0,4982.0,10.0,43.0,563.0,2312.0,6.0,legit,2022-05-13T05:10:11Z,9e6baae3-4e70-4ab5-8348-1cfeaf4cef71,customer,c705-41536664,9e6baae3-4e70-4ab5-8348-1cfeaf4cef71,collision,2023-03-06T15:05:50Z
Guy,Hendrix,1997-05-12,5.0,2.0,5.0,2.0,0.0,9109.0,4554.0,9.0,34.0,469.0,3023.0,3.0,legit,2023-01-27T18:20:44Z,5e6b4731-8fcd-4ff2-bd01-335726d25a8e,customer,c187-67884802,5e6b4731-8fcd-4ff2-bd01-335726d25a8e,breakin,2023-03-06T15:05:50Z
April,Allison,1909-06-01,5.0,2.0,3.0,3.0,0.0,6211.0,7514.0,8.0,48.0,731.0,1892.0,6.0,legit,2022-11-18T06:17:30Z,474dfc64-709a-4364-9f8d-58b621f1f965,customer,b108-71469659,474dfc64-709a-4364-9f8d-58b621f1f965,collision,2023-03-06T15:05:50Z
Roberta,Nicholson,1957-04-02,4.0,3.0,3.0,2.0,0.0,10552.0,5207.0,16.0,30.0,401.0,2650.0,3.0,legit,2022-10-18T05:31:14Z,207cc20b-90b1-4864-88c8-2d719783d1d2,customer,d719-03368743,207cc20b-90b1-4864-88c8-2d719783d1d2,breakin,2023-03-06T15:05:50Z
Theresa,Rocha,1925-03-21,5.0,2.0,3.0,2.0,0.0,11149.0,3417.0,14.0,36.0,465.0,2706.0,2.0,legit,2022-11-24T11:13:31Z,17ea947a-8648-48b7-a56e-3861900db546,customer,d076-02343202,17ea947a-8648-48b7-a56e-3861900db546,breakin,2023-03-06T15:05:50Z
Mercedes,Sosa,1982-09-05,4.0,3.0,4.0,2.0,0.0,12747.0,2761.0,16.0,30.0,453.0,2920.0,1.0,legit,2022-05-26T02:17:54Z,f7807ea6-02e5-4119-af81-7fd9b3f4b077,customer,b992-91195282,f7807ea6-02e5-4119-af81-7fd9b3f4b077,breakin,2023-03-06T15:05:50Z
Marissa,Mcmahon,1934-05-08,4.0,2.0,5.0,2.0,0.0,10796.0,4416.0,14.0,36.0,534.0,2865.0,5.0,legit,2022-12-02T05:59:21Z,f44c032e-872b-4441-a8f1-37d508a3a2e0,customer,c385-28466857,f44c032e-872b-4441-a8f1-37d508a3a2e0,theft,2023-03-06T15:05:50Z
Margaret,Espinoza,1999-03-24,4.0,2.0,4.0,2.0,0.0,8224.0,6433.0,7.0,43.0,466.0,2205.0,5.0,legit,2022-11-22T08:21:04Z,144d6c5b-7c23-41ee-a38b-d992a12d263c,customer,a289-14649720,144d6c5b-7c23-41ee-a38b-d992a12d263c,breakin,2023-03-06T15:05:50Z
Mario,Rivera,1994-04-11,5.0,3.0,5.0,2.0,0.0,8770.0,3305.0,14.0,38.0,587.0,2942.0,3.0,legit,2022-10-23T22:03:13Z,c1de8440-f0ee-4250-be9f-1c700bbac6cb,customer,b366-03162141,c1de8440-f0ee-4250-be9f-1c700bbac6cb,theft,2023-03-06T15:05:50Z
Vanessa,Bowen,1945-02-24,4.0,3.0,5.0,2.0,0.0,4031.0,7335.0,5.0,58.0,527.0,1787.0,2.0,legit,2022-06-13T20:48:14Z,954e0cb7-3941-42d6-b737-9d3ec4461e4e,customer,d577-73597246,954e0cb7-3941-42d6-b737-9d3ec4461e4e,breakin,2023-03-06T15:05:50Z
Rebekah,Nguyen,1937-01-19,6.0,2.0,3.0,2.0,0.0,8416.0,2859.0,10.0,43.0,532.0,2383.0,3.0,legit,2022-07-31T09:00:14Z,b3d6d667-2334-49be-b9c9-90d4caf56931,customer,c172-63251286,b3d6d667-2334-49be-b9c9-90d4caf56931,breakin,2023-03-06T15:05:50Z
Stephen,Ayers,1939-05-01,3.0,2.0,5.0,1.0,0.0,15243.0,3053.0,13.0,28.0,574.0,2912.0,2.0,legit,2023-03-06T06:36:20Z,997b6c87-e9ce-4fc6-809f-8779d647f56f,customer,c066-95356102,997b6c87-e9ce-4fc6-809f-8779d647f56f,breakin,2023-03-06T15:05:50Z
Drew,Riggs,2018-01-15,6.0,3.0,4.0,2.0,0.0,4894.0,5450.0,9.0,52.0,747.0,1944.0,4.0,legit,2022-04-06T01:35:50Z,b6ae84b7-bd9a-4830-b884-95b5485d4a3e,customer,a196-10777157,b6ae84b7-bd9a-4830-b884-95b5485d4a3e,theft,2023-03-06T15:05:50Z
Joe,Sawyer,1977-04-04,6.0,2.0,4.0,2.0,0.0,8257.0,4768.0,7.0,50.0,574.0,2588.0,5.0,legit,2022-06-13T16:58:35Z,978be474-9256-494e-9e4c-9f9286a9b81c,customer,b210-00556322,978be474-9256-494e-9e4c-9f9286a9b81c,theft,2023-03-06T15:05:50Z
Kristy,Frye,1984-07-03,4.0,3.0,4.0,2.0,0.0,12385.0,3558.0,17.0,31.0,550.0,2327.0,5.0,legit,2022-11-24T17:17:57Z,0215483f-ee1f-4e1e-a0fa-589a3f575695,customer,d870-83615133,0215483f-ee1f-4e1e-a0fa-589a3f575695,breakin,2023-03-06T15:05:50Z
Stacy,Wilcox,2013-05-24,4.0,3.0,4.0,2.0,0.0,10188.0,3895.0,14.0,36.0,525.0,2673.0,3.0,legit,2022-08-26T18:14:40Z,7fc0f85b-f63b-4e79-a56e-fdcdb8607466,customer,c057-37491589,7fc0f85b-f63b-4e79-a56e-fdcdb8607466,theft,2023-03-06T15:05:50Z
